"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022836","gated channel activity","122/4676","318/18639",0.383647798742138,1.5292581951999,5.50876314793915,9.40283641898723e-08,1.10364408820371e-05,9.18087550266471e-06,"GRIN2D/PACC1/P2RX2/TMEM37/BEST4/P2RX4/KCNE3/CLCN2/ASIC1/TMEM63A/TMEM63B/MCOLN1/KCNN4/KCNH8/CHRNA5/GRIN2B/CACNA1A/CACNG8/CACNA1D/GABRD/KCNK5/GABRP/ANO1/KCNG1/KCNJ14/CACNB1/SCNN1A/TTYH3/TRPV1/SCNN1B/CHRNA1/CLCA4/TRPM4/KCNQ1/KCNIP2/TMEM63C/FKBP1B/HVCN1/CNGA1/KCNK6/CACNG4/SCNN1G/AQP6/GRIN3A/MCOLN2/KCNK3/NALF2/KCNK1/CLCNKA/ABCC8/KCNJ10/CLCNKB/KCNJ11/CNGB1/BEST2/TRPV4/P2RX1/CLCN4/GABRB1/KCNK9/GRIA4/ANO5/NMUR2/HCN4/P2RX5/KCNK12/KCNV2/KCNA3/GABRA4/GRIK2/P2RX6/KCNQ3/HTR3A/GRIK3/GABRA2/TSPOAP1/GRIA3/RYR2/KCNS1/HCN1/KCNMB4/GABRA3/RYR1/CACNG5/CNGA3/KCNQ5/SCN2B/CHRNA7/KCNA6/HTR1B/KCNH4/GABRB2/MCOLN3/KCNG3/KCNJ9/KCNA5/HTR3E/BEST3/NALF1/CACNA1E/CALHM3/ABCC9/KCNJ3/TMC2/KCNT1/KCNF1/KCNJ6/GLRA2/GRIN2A/SCN7A/TMC4/GABRB3/GRIA1/KCNB2/SLC17A3/KCNV1/P2RX3/TRPM8/CHRNA4/GABRQ/KCNA7/SCN1A",122
"GO:0030246","carbohydrate binding","110/4676","280/18639",0.392857142857143,1.56596755468655,5.52196406043866,9.61083385953881e-08,1.10364408820371e-05,9.18087550266471e-06,"CEMIP/REG1A/REG1B/ACAN/REG3A/ZP3/OGFOD1/STBD1/SORD/RPIA/UGP2/FCER2/CLEC3B/CD22/HK2/CLEC5A/SLC2A5/BSG/MLEC/LGALS3/GALNT12/LGALS4/KHK/ENPP1/EGLN1/LGALS9C/PFKM/P3H2/GPCPD1/KLRG2/NECTIN1/LGALSL/EGLN3/CRYBG2/PLOD2/LGALS2/KLRB1/CLEC17A/CLEC10A/LGALS9B/GALK1/PPP1R3B/CLEC18A/LGALS9/PKD1L2/SIGLEC1/CHI3L1/LMAN1L/CD209/P4HA3/PTN/SIGLEC8/CLEC4F/KLRD1/REG4/SIGLEC11/AMBP/SIGLEC10/GALNT6/ZG16/MGAM/GALNT7/CHI3L2/CLEC9A/ASGR1/ADGRL3/CHODL/SIGLEC6/LOXL2/ITLN2/LGALS7B/COL9A1/KLRK1/KLRC4-KLRK1/PTX3/CNTN2/VCAN/OLR1/CD207/KLRC1/GALNT16/FAM3D/LGALS12/FCN3/GALNT17/KLRC3/SI/CLEC18C/CLEC18B/FREM1/PRG4/FBXO2/CLEC4M/NPTX2/SFTPA2/ATRNL1/COLEC12/GALNT15/KRT1/CLEC4E/GALNT9/CNTN1/IL2/HLA-DRB1/REG3G/DCDC1/SELE/CLEC6A/MAG/FAM3B",110
"GO:0005125","cytokine activity","95/4676","234/18639",0.405982905982906,1.61828814897677,5.50780398585072,1.17061146480703e-07,1.24084815269545e-05,1.03222338880555e-05,"INHBA/CXCL5/SPP1/IL11/SECTM1/GDF15/HMGB1/BMP7/WNT7B/CXCL3/BMP2/GRN/PPBP/TNFSF10/BMP8B/CCL23/IL16/TNFSF9/XCL2/BMP4/BMP1/GPR15LG/ALKAL2/CXCL6/CCL24/WNT2/CCL21/BMP3/SCG2/TNFSF14/CMTM8/IL23A/CXCL11/FASLG/CCL28/BMP5/EBI3/ALKAL1/PF4/IL24/WNT1/WNT5A/BMP6/IL15/BMP8A/CCL19/CXCL12/IL18/TNFSF15/GDF7/GREM2/LIF/IL32/WNT8B/IL33/TIMP1/CCL5/CXCL10/TNFRSF11B/CSF1/CSF2/CD40LG/C5/NRG1/INHBE/WNT9A/CMTM5/CCL26/WNT10B/IFNE/CRLF1/IL27/IL36G/IL17D/FAM3D/CXCL9/IL36RN/PF4V1/LEFTY1/CCL7/ADIPOQ/CXCL8/INHBB/CXCL13/IL1A/NDP/GDF6/CCL25/IL2/EPO/IL17A/IL17F/CCL16/FAM3B/WNT7A",95
"GO:0015103","inorganic anion transmembrane transporter activity","72/4676","165/18639",0.436363636363636,1.73938875495762,5.5205440512544,1.4321822605281e-07,1.40967653929123e-05,1.17266652760534e-05,"SLC25A23/PACC1/SLC12A2/BEST4/CLCN2/SLC1A1/SLC4A11/CLIC5/SLC20A2/SLC12A8/SLC26A3/GABRD/GABRP/SLC17A8/SLC22A11/FXYD3/SLC17A4/SLC4A2/SLC17A7/SLC6A6/ANO1/SLC20A1/SLC26A2/SLC6A8/TTYH3/SLC37A1/SLC5A6/SLC1A4/CLCA4/SLC4A9/OCA2/SLC4A4/ABCC2/FXYD1/SLC25A27/SLC17A1/SLC25A25/ABCC1/SLC25A24/AQP6/SLC37A2/SLC6A4/CLCNKA/ABCC3/CLCNKB/SLC4A8/SLC26A9/BEST2/CLDN4/CLCN4/GABRB1/ANO5/NMUR2/GABRA4/GABRA2/GABRA3/SLC6A18/SLC12A3/SLC6A12/GABRB2/SLC4A1/SLC34A3/BEST3/SLC4A3/ABCC9/GLRA2/TMC4/GABRB3/ANO3/SLC17A3/SLC13A1/GABRQ",72
"GO:0015293","symporter activity","64/4676","146/18639",0.438356164383562,1.74733116936382,5.24606146907609,5.67580440185283e-07,5.21417231050213e-05,4.33750946920542e-05,"SLC39A10/SLC12A2/SLC36A1/SLC22A5/SLC1A1/SLC4A11/SLC22A4/SLC20A2/SLC28A3/SLC12A8/SLC11A2/SLC6A9/SLC17A5/SLC5A11/SLC2A13/SLC39A14/SLC17A8/SLC15A1/SLC17A4/SLC17A7/SLC6A6/MFSD12/SLC20A1/SLC46A3/MFSD2B/SLC6A8/SLC5A6/SLC6A19/SLC1A4/SLC4A9/SLC4A4/SLC45A2/SLC16A3/SLC13A2/SLC16A9/SLC17A1/SLC13A3/SLC25A22/SLC5A2/SLC6A4/SLC46A2/SLC46A1/SLC6A7/SLC4A8/SLC25A18/SLC67A1/SLC24A2/SLC23A1/SLC10A2/SLC29A1/SLC38A3/SLC6A20/SLC6A16/SLC6A18/SLC39A12/SLC12A3/SLC6A12/SLC34A3/SLC13A5/SLC17A3/SLC6A15/SLC5A7/SLC13A1/SLC32A1",64
"GO:0005179","hormone activity","59/4676","132/18639",0.446969696969697,1.78166556497395,5.21539815809405,7.02145617944638e-07,6.0472291345482e-05,5.0305038022481e-05,"INHBA/REG3A/NPY/SST/APLN/GDF15/ENHO/INSL5/STC2/ERFE/TG/AMH/PYY/GUCA2A/UCN2/C1QTNF9/EDN3/C1QTNF12/VGF/EDN2/METRNL/ADM/CALCA/GNRH1/UCN3/UCN/PNOC/GCG/INSL3/KNG1/AGT/IGF1/RLN2/INHBE/PPY/CHGB/ASIP/VIP/GAL/APELA/IGF2/GRP/STC1/POMC/ECRG4/ADIPOQ/INHBB/LHB/LEP/RETNLB/CCL25/TTR/UTS2B/EPO/NPPC/CCK/GAST/HCRT/CGB7",59
"GO:0017116","single-stranded DNA helicase activity","32/4676","58/18639",0.551724137931034,2.19922716144067,5.29332363165224,9.49316280743246e-07,7.69504608743643e-05,6.40127201070833e-05,"MCM4/RFC3/DSCC1/MCM3/RFC4/RFC5/RUVBL1/RAD54L/MCM7/ERCC6L/MCM6/MCM2/TWNK/CHTF18/MCM8/BLM/CHD6/POLQ/RFC2/RAD51/GTF2F2/DNA2/PIF1/ASCC3/ERCC2/RECQL5/DDX11/RUVBL2/MCM5/HELB/NAV2/DQX1",32
"GO:0003678","DNA helicase activity","38/4676","74/18639",0.513513513513513,2.04691582086792,5.22188955250602,1.06417346953335e-06,8.14683911676084e-05,6.77710472702815e-05,"MCM4/RFC3/DSCC1/MCM3/RFC4/RFC5/RUVBL1/RAD54L/MCM7/ERCC6L/MCM6/MCM2/RAD54B/TWNK/CHTF18/BRIP1/MCM8/MRE11/BLM/RECQL4/CHD6/POLQ/RFC2/RAD51/GTF2F2/DNA2/FANCM/PIF1/ASCC3/ERCC2/RECQL5/DDX11/RUVBL2/MCM5/ZGRF1/HELB/NAV2/DQX1",38
"GO:0017171","serine hydrolase activity","80/4676","198/18639",0.404040404040404,1.61054514347928,4.9981084831294,1.41483944977075e-06,0.000102613092725478,8.53606737285508e-05,"MMP7/MMP3/KLK10/KLK6/PRSS33/MMP1/KLK11/KLK7/PRSS36/GZMM/TMPRSS13/PCSK9/TMPRSS2/FAP/PCSK5/PRSS12/F12/PCSK7/CTSS/MMP13/BMP1/CTSA/KLK8/PRSS8/PLAU/IMMP2L/MMP10/PRSS3/PRRG2/KLK12/PCSK6/RHBDL1/RHBDL2/LTF/PCSK4/GZMA/MMP12/TMPRSS6/CELA3A/CELA3B/ST14/ACHE/F7/MMP8/KLKB1/TPSAB1/TPSB2/TPSD1/PCSK2/HPN/CFI/HABP2/PRRG3/CTSG/AADAC/PRSS41/PRSS56/CORIN/TPSG1/DPP10/KLK14/GZMB/CMA1/PRSS22/F2/TMPRSS5/RELN/MMP9/PRSS2/DPP4/DPP6/MASP1/CFD/RBP3/CTRB1/ELANE/CTRB2/KLK13/HP/OVCH1",80
"GO:0008236","serine-type peptidase activity","78/4676","194/18639",0.402061855670103,1.60265845334368,4.88292803654642,2.38076066680686e-06,0.000164034409942993,0.00013645517716593,"MMP7/MMP3/KLK10/KLK6/PRSS33/MMP1/KLK11/KLK7/PRSS36/GZMM/TMPRSS13/PCSK9/TMPRSS2/FAP/PCSK5/PRSS12/F12/PCSK7/CTSS/MMP13/BMP1/CTSA/KLK8/PRSS8/PLAU/IMMP2L/MMP10/PRSS3/PRRG2/KLK12/PCSK6/RHBDL1/RHBDL2/LTF/PCSK4/GZMA/MMP12/TMPRSS6/CELA3A/CELA3B/ST14/F7/MMP8/KLKB1/TPSAB1/TPSB2/TPSD1/PCSK2/HPN/CFI/HABP2/PRRG3/CTSG/PRSS41/PRSS56/CORIN/TPSG1/DPP10/KLK14/GZMB/CMA1/PRSS22/F2/TMPRSS5/RELN/MMP9/PRSS2/DPP4/DPP6/MASP1/CFD/RBP3/CTRB1/ELANE/CTRB2/KLK13/HP/OVCH1",78
"GO:0004252","serine-type endopeptidase activity","72/4676","176/18639",0.409090909090909,1.63067695777277,4.86474072834365,2.73131453307163e-06,0.000179226258408224,0.000149092808346617,"MMP7/MMP3/KLK10/KLK6/PRSS33/MMP1/KLK11/KLK7/PRSS36/GZMM/TMPRSS13/PCSK9/TMPRSS2/FAP/PCSK5/F12/PCSK7/CTSS/MMP13/BMP1/KLK8/PRSS8/PLAU/IMMP2L/MMP10/PRSS3/PRRG2/KLK12/PCSK6/RHBDL1/RHBDL2/LTF/PCSK4/GZMA/MMP12/TMPRSS6/CELA3A/CELA3B/ST14/F7/MMP8/KLKB1/TPSAB1/TPSB2/TPSD1/PCSK2/HPN/CFI/HABP2/PRRG3/CTSG/PRSS41/PRSS56/CORIN/TPSG1/KLK14/GZMB/CMA1/PRSS22/F2/TMPRSS5/MMP9/PRSS2/DPP4/MASP1/CFD/CTRB1/ELANE/CTRB2/KLK13/HP/OVCH1",72
