"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098773","skin epidermis development","56/4672","133/18805",0.421052631578947,1.6947548666186,4.62297300614225,9.05646300537444e-06,0.000466838871282271,0.000368790415299151,"CDH3/LGR5/CLDN1/INHBA/FOXQ1/SOX9/NOM1/STMN1/HDAC2/MET/KRT17/GRHL3/KLF4/MSX2/FZD3/DKK4/ERCC2/FERMT1/EDAR/EGFR/LGR4/HPSE/ALOX12/CYP26B1/WNT5A/DSG4/GRHL1/CYSRT1/NOTCH1/IL18/PDGFA/SFN/DNASE1L2/SPINK5/TNFRSF19/CLDN4/FOXN1/KRT16/FGFR2/APCDD1/PLA2G10/ABCA12/ALOXE3/ZNF750/DLX3/WNT10B/LAMA5/GAL/FST/DKK1/SNAI1/CD109/KRT1/GBA1/NGFR/HOXC13",56
"GO:0015721","bile acid and bile salt transport","19/4672","30/18805",0.633333333333333,2.54919377853881,4.8824269882264,9.09875282255378e-06,0.000466838871282271,0.000368790415299151,"SLCO1B3/SLC51B/CEACAM1/SLC51A/ABCB11/SLCO2B1/ATP8B1/ABCD3/ABCC2/AKR1C4/SLC27A5/SLCO1B1/ABCC3/SLCO1C1/SLCO1A2/NR0B2/SLC10A2/FGF19/SLCO1B3-SLCO1B7",19
"GO:0098659","inorganic cation import across plasma membrane","55/4672","130/18805",0.423076923076923,1.70290272655427,4.62376717682054,9.1501117270816e-06,0.000466838871282271,0.000368790415299151,"SLC39A10/SLC12A2/SLC9A1/KCNN4/AQP8/ATP1B3/SLC12A8/CACNA1A/CACNA1D/SLC39A14/TRPV3/KCNK5/NEDD4L/KCNJ14/ATP1A1/SCNN1A/TRPV1/SLC5A6/SCNN1B/SLC9A7/TRPM4/SLC9A3/MS4A1/KCNQ1/SCNN1G/SLC5A2/NALF2/ABCC8/SLC9A9/KCNJ10/SLC9A2/KCNJ11/ATP12A/TRPV4/P2RX1/SLC24A2/KCNK9/HCN4/P2RX5/ATP1A2/SLC8A3/MIR210/SLC39A12/CNGA3/SLC12A3/KCNJ9/NALF1/ATP1B2/CACNA1E/ABCC9/KCNJ3/KCNJ6/ATP1A4/SLC9A4/SLC30A8",55
"GO:0099587","inorganic ion import across plasma membrane","55/4672","130/18805",0.423076923076923,1.70290272655427,4.62376717682054,9.1501117270816e-06,0.000466838871282271,0.000368790415299151,"SLC39A10/SLC12A2/SLC9A1/KCNN4/AQP8/ATP1B3/SLC12A8/CACNA1A/CACNA1D/SLC39A14/TRPV3/KCNK5/NEDD4L/KCNJ14/ATP1A1/SCNN1A/TRPV1/SLC5A6/SCNN1B/SLC9A7/TRPM4/SLC9A3/MS4A1/KCNQ1/SCNN1G/SLC5A2/NALF2/ABCC8/SLC9A9/KCNJ10/SLC9A2/KCNJ11/ATP12A/TRPV4/P2RX1/SLC24A2/KCNK9/HCN4/P2RX5/ATP1A2/SLC8A3/MIR210/SLC39A12/CNGA3/SLC12A3/KCNJ9/NALF1/ATP1B2/CACNA1E/ABCC9/KCNJ3/KCNJ6/ATP1A4/SLC9A4/SLC30A8",55
"GO:2000241","regulation of reproductive process","79/4672","205/18805",0.385365853658537,1.55111405780154,4.56164313190127,9.16529766291982e-06,0.000466838871282271,0.000368790415299151,"TRIP13/INHBA/UNC5C/RAD51AP1/SOX9/ZP3/TTK/CDC25A/ASPM/ANAPC1/FBXO5/CDC25C/CDC20/WDR77/PKMYT1/HDAC2/AGO2/ANAPC7/AURKA/CDC25B/ZWINT/CITED2/INTS13/MSX2/KIF9/INSR/LHFPL2/OXTR/B4GALT1/BMP7/HYAL3/PRDX4/CHFR/TEX11/C1QBP/KNL1/BMP4/PTGDR2/STK3/CIB1/OVGP1/PDE3A/P2RY1/DEFB1/MAPK15/WNT5A/PLCB1/HVCN1/SULF1/DUSP1/PLB1/PAEP/LIF/GPR3/SFRP1/TIMP1/ACVR1C/MSX1/PLA2G10/IGF1/CCDC87/PTGDS/SPINK1/APELA/TCP11/SNAI1/SEMG1/ESR1/INHBB/TACR1/IL1A/ZFPM2/CNR1/ANKRD31/NPPC/DMRT1/TAC1/PSMA8/OOEP",79
"GO:0051223","regulation of protein transport","152/4672","449/18805",0.338530066815145,1.36259801080026,4.47114672673725,9.37627203474794e-06,0.000473764273371744,0.000374261300586992,"ECT2/VSNL1/TMEM97/SOX4/RAN/CDK1/SH3TC2/SLC35D3/PDX1/KIF20B/TMEM132A/CHP1/GNA11/SLC12A2/PPARD/XPO4/PRKCD/PPIA/STX1A/SLC51B/IPO5/HSP90AA1/RANGAP1/C2CD2L/CNST/RAB8A/ZFAND1/BSG/KCNN4/SIRT6/PPM1A/CLN3/CHP2/VAMP2/CPT1A/BLK/SMAD3/BMAL1/PSEN1/CDKN2A/SRI/WWP2/NDUFAF2/TCF7L2/BARD1/SIDT2/MYOM1/PFKM/GPER1/BMP4/ABCG1/TRIM28/GIPR/F2RL1/SYTL4/C1QTNF12/PRR5L/MIDN/FERMT1/ANO1/EGFR/PRKCZ/PCK2/TMEM30B/SIRT7/EFCAB7/PPARG/SLC7A11/CEP131/ADCY5/FOXO1/ADTRP/NEO1/ADRA2A/ARHGAP44/CHGA/PRKCB/TRPM4/RAB11FIP1/PLCB1/FKBP1B/SSTR5/SORL1/RHBDF2/CDH1/BMP6/APOD/SLC25A22/HNF4A/BMP8A/KRT20/OR51E2/DRD2/ACHE/ABAT/RSAD2/FOXA2/PARD6A/F2RL2/CD36/UCN3/CD200/SFN/HCLS1/SFRP1/CCL5/ABCC8/FGB/GCG/KCNJ11/ACVR1C/SEC16B/CRYZL2P-SEC16B/NR0B2/CWH43/ACSL4/KLF7/IGF1/ADORA2A/NEUROD1/ABCA12/PTPN14/FGA/CHRM3/ANXA13/ZIC1/FAM3D/ADRA2C/F2/NR1H4/CASR/GNAO1/FFAR1/PKIA/BRSK2/RBP4/KCNA5/ADIPOQ/RFX6/INHBB/IFI27/TUNAR/PTGS2/LEP/IL1A/CNR1/ANKRD1/SYT4/HLA-DRB1/NKX6-1/DRD4/SLC30A8",152
"GO:0046651","lymphocyte proliferation","108/4672","300/18805",0.36,1.4490154109589,4.50750989164768,9.54239269068297e-06,0.000478331366939314,0.000377869184242584,"HSPD1/HELLS/VSIR/IMPDH2/ZP3/SLC39A10/ZBTB7B/HPRT1/RIPK2/ATAD5/PRKCD/EPHB2/CTPS1/HMGB1/MYD88/CD22/CDKN1A/SLC7A1/TMIGD2/ELF4/TNFRSF21/GLMN/LGALS3/RPS3/PLCL2/TNFRSF13B/CD19/CDKN2A/RPS6/ZAP70/SASH3/LGALS9C/FOSL2/TNFSF9/RIPK3/HHLA2/SPN/BMP4/TICAM1/SH3RF1/CR2/CD1D/CORO1A/CD79A/CD3E/TSPAN32/SLC4A2/TP53/RASAL3/FCRL3/TNFSF14/IL23A/DOCK2/TNFRSF13C/LGALS9B/EBI3/MS4A1/LGALS9/FOXJ1/FKBP1B/CD6/IL15/CD209/CCL19/LEF1/PLA2G2D/IL18/SLAMF1/MZB1/BTK/IGFBP2/CCL5/CD180/CD40LG/IKZF3/CRTAM/IGF1/FOXP3/IL23R/FLT3/HLA-E/FCGR3A/IL27/GAL/CCR2/VTCN1/LMO1/IGF2/CR1/IDO1/SOX11/ARG1/RIPOR2/GAPT/SLC11A1/LILRB1/HLA-A/TACR1/LEP/IL1A/TNFRSF14/IL2/HLA-G/PLA2G2A/EPO/HLA-DRB1/PLA2G5/HLA-DMB",108
"GO:0042267","natural killer cell mediated cytotoxicity","39/4672","83/18805",0.469879518072289,1.89128517494636,4.67884833098128,9.72227901051755e-06,0.000483511135672668,0.000381961065145903,"ULBP3/CEACAM1/RNF19B/CD160/ULBP2/CORO1A/NECTIN4/CRK/ULBP1/KLRB1/PIK3R6/IL18RAP/LGALS9/UNC13D/IL18/SLAMF7/CD2/KLRD1/TIGIT/CD226/CRTAM/KLRK1/KLRC4-KLRK1/HLA-E/FCGR3A/RAET1G/KLRC1/GZMB/KLRC3/RAET1E/HLA-B/MICA/LILRB1/HLA-A/LEP/KLRC4/HLA-G/SERPINB4/TUBB",39
"GO:0070661","leukocyte proliferation","121/4672","344/18805",0.351744186046512,1.41578540637942,4.47486781425522,1.02956542730333e-05,0.000508026190534989,0.000401327312945543,"HSPD1/HELLS/VSIR/IMPDH2/ZP3/SLC39A10/ZBTB7B/HPRT1/RIPK2/MAPK3/ATAD5/PRKCD/EPHB2/CTPS1/HMGB1/MYD88/CD22/CDKN1A/SLC7A1/TMIGD2/ELF4/TNFRSF21/GLMN/LGALS3/RPS3/PLCL2/TNFRSF13B/CD19/CDKN2A/RPS6/GSTP1/ZAP70/SASH3/LGALS9C/FOSL2/TNFSF9/RIPK3/HHLA2/SPN/BMP4/TICAM1/SH3RF1/CR2/F2RL1/CD1D/CORO1A/CD79A/CD3E/TSPAN32/SLC4A2/TP53/RASAL3/FCRL3/TNFSF14/IL23A/DOCK2/TNFRSF13C/LGALS9B/EBI3/MS4A1/LGALS9/FOXJ1/FKBP1B/CD6/IL15/CD209/CCL19/LEF1/PLA2G2D/IL18/SLAMF1/IL33/MZB1/BTK/IGFBP2/CCL5/CD180/CSF1R/CSF1/CSF2/CD40LG/IKZF3/CLU/CRTAM/CSF2RB/IGF1/FOXP3/ENPP3/IL23R/FLT3/HLA-E/FCGR3A/IL27/GAL/CCR2/VTCN1/LMO1/IGF2/CR1/IDO1/SOX11/ARG1/RIPOR2/GAPT/SLC11A1/LILRB1/HLA-A/TACR1/LEP/IL1A/NDP/TNFRSF14/IL2/HLA-G/OCSTAMP/GBA1/PLA2G2A/EPO/HLA-DRB1/PLA2G5/HLA-DMB",121
"GO:1902969","mitotic DNA replication","13/4672","17/18805",0.764705882352941,3.07797391216761,4.92814678347954,1.13701238476452e-05,0.00055548097383269,0.000438815342149754,"MCM4/MCM3/GINS1/POLA1/CDC45/MCM6/BRCA2/MCM2/LIG1/RAD51/TK1/GINS3/RECQL5",13
"GO:0006271","DNA strand elongation involved in DNA replication","12/4672","15/18805",0.8,3.22003424657534,4.94539826687929,1.14332689357584e-05,0.00055548097383269,0.000438815342149754,"MCM4/RFC3/MCM3/GINS1/RFC4/POLA1/POLE3/MCM7/PCNA/POLD2/LIG1/DNA2",12
"GO:0042471","ear morphogenesis","55/4672","131/18805",0.419847328244275,1.68990346909965,4.55580008301669,1.19906574318262e-05,0.00057811444533904,0.000456695188644887,"COL11A1/SOX9/MAPK3/OTX1/CTHRC1/GRHL3/NHERF1/EPHB2/TFAP2A/PTK7/LHFPL5/TSHZ1/FZD3/NECTIN1/EDNRA/USH1G/DLX6/TBX3/SIX4/PLS1/TPRN/KCNQ1/TIFAB/WNT1/WNT5A/STOX1/EYA1/COL2A1/PROX1/MYO3A/DLX5/HPN/ITGA8/MYO3B/MSX1/FGFR2/CDH23/OSR1/SIX1/HOXA2/PAX2/SPARC/ZIC1/FOXI1/FGF8/NTN1/TWIST1/SLC44A4/FOXG1/GBX2/PRRX1/GJB6/ATP6V1B1/SIX2/GSC",55
"GO:1902476","chloride transmembrane transport","49/4672","113/18805",0.433628318584071,1.74537254515699,4.56924122457076,1.23946545978353e-05,0.000593065442726725,0.000468506082884683,"PACC1/SLC12A2/BEST4/CLCN2/SLC1A1/CLIC5/SLC12A8/SLC26A3/GABRD/GABRP/SLC17A8/FXYD3/SLC4A2/SLC17A7/ANO1/SLC26A2/TTYH3/SLC1A4/CLCA4/SLC4A9/OCA2/FXYD1/SLC25A27/AQP6/KCNK1/CLCNKA/CLCNKB/SLC4A8/SLC26A9/BEST2/CLDN4/CLCN4/GABRB1/ANO5/NMUR2/GABRA4/GABRA2/CASR/GABRA3/SLC12A3/GABRB2/SLC4A1/BEST3/SLC4A3/GLRA2/TMC4/GABRB3/ANO3/GABRQ",49
"GO:0043270","positive regulation of monoatomic ion transport","80/4672","210/18805",0.380952380952381,1.53334964122635,4.46871772130974,1.32481391110473e-05,0.000629137192671992,0.000497001815483691,"CEMIP/STIM1/P2RX2/CHP1/GPD1L/TESC/P2RX4/NHERF1/EPHB2/SLC9A1/KCNN4/LGALS3/HOMER1/ATP1B3/CD19/SRI/CTSS/GPER1/SCN4B/BDKRB1/CACNA1D/TRPV3/NPSR1/CNKSR3/EDN3/FXYD3/ANK3/EDNRA/PRSS8/MYLK/FXYD5/AKAP9/P2RY1/CXCL11/ADRA2A/ATP2B1/HEPH/MS4A1/KCNQ1/KCNIP2/FXYD1/PDZK1/GSTM2/CXCL12/SLC6A4/CCL5/CXCL10/UCN/ABCC8/GCG/AKAP7/ADCYAP1R1/P2RX1/FXYD4/P2RX5/APLNR/THY1/GAL/CCR2/WFS1/P2RY12/F2/CXCL9/CASR/STC1/MIR210/FHL1/FGF13/FFAR1/ANK2/SCN2B/PLP1/DRD1/ATP1B2/LEP/CNTN1/STAC2/P2RX3/HCRT/OPRK1",80
"GO:0046683","response to organophosphorus","56/4672","135/18805",0.414814814814815,1.66964738711314,4.48952363992194,1.53654211304903e-05,0.000724238804926691,0.000572129584905923,"RFC3/GUCD1/KDM1A/P2RX2/PTK2B/P2RX4/EEF2K/PNPT1/BSG/TYMS/AQP8/CPS1/ENPP1/INPP5K/P2RY2/EZR/SLC26A3/PDXP/VGF/TRIM16/PDE3A/AKAP9/P2RY1/TRPV1/LPAR1/TRPM4/COL1A1/KCNQ1/TLR7/SLC6A4/CRHBP/P2RY4/FOS/KCNJ11/ASS1/AKAP7/P2RX1/PER1/HCN4/P2RX5/CDO1/WNT10B/P2RX6/HMGCS2/CITED1/P2RY12/HCN1/STC1/CNGA3/FOSL1/ADIPOQ/ABCC9/INHBB/PTGS2/FOSB/P2RX3",56
"GO:0050708","regulation of protein secretion","99/4672","273/18805",0.362637362637363,1.45963090847509,4.39833963714505,1.56021388276061e-05,0.000728631734344299,0.000575599883469214,"VSNL1/SOX4/PDX1/TMEM132A/GNA11/SLC12A2/PPARD/PPIA/STX1A/C2CD2L/BSG/KCNN4/SIRT6/CPT1A/BLK/BMAL1/SRI/NDUFAF2/TCF7L2/SIDT2/MYOM1/PFKM/GPER1/ABCG1/GIPR/F2RL1/SYTL4/C1QTNF12/MIDN/ANO1/EGFR/PCK2/PPARG/ADCY5/FOXO1/ADTRP/NEO1/ADRA2A/CHGA/PRKCB/TRPM4/RAB11FIP1/PLCB1/FKBP1B/SSTR5/RHBDF2/BMP6/SLC25A22/HNF4A/BMP8A/KRT20/OR51E2/DRD2/ACHE/ABAT/RSAD2/FOXA2/PARD6A/F2RL2/UCN3/CD200/SFRP1/CCL5/ABCC8/FGB/GCG/KCNJ11/ACVR1C/NR0B2/ACSL4/KLF7/IGF1/ADORA2A/NEUROD1/ABCA12/FGA/CHRM3/FAM3D/ADRA2C/F2/NR1H4/CASR/GNAO1/FFAR1/BRSK2/RBP4/KCNA5/RFX6/INHBB/TUNAR/LEP/IL1A/CNR1/ANKRD1/SYT4/HLA-DRB1/NKX6-1/DRD4/SLC30A8",99
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","43/4672","96/18805",0.447916666666667,1.80288375784817,4.53442643229389,1.57071425843656e-05,0.000728631734344299,0.000575599883469214,"TRIP13/SMARCC1/SKA3/UBE2C/MAD2L1/BIRC5/NUF2/CCNB1/DLGAP5/TTK/BUB1/SPDL1/ACTL6A/FBXO5/KNTC1/CDC20/PLK1/PCID2/CDC6/BUB1B/ANAPC7/CENPF/AURKB/ZWINT/ZWILCH/CENPE/NDC80/SPC24/CDCA8/INCENP/CHFR/KNL1/NEK6/MAPK15/MAP3K20/DUSP1/HECW2/BCL7A/ESPL1/DPF1/SPC25/DPF3/ACTL6B",43
"GO:0071466","cellular response to xenobiotic stimulus","76/4672","198/18805",0.383838383838384,1.54496592638716,4.43223852507541,1.58047098804891e-05,0.000728631734344299,0.000575599883469214,"SLCO1B3/CAD/MCM7/E2F1/PCNA/CHEK2/ACAA1/UMPS/DPEP1/SULT1A2/SULT1A1/CES2/SLC28A3/TH/GSTP1/SMOX/CYP4F12/TLR3/ABCB11/FMO4/RECQL5/SLCO2B1/CMBL/CYP2W1/CES3/FMO5/ABCB1/CYP3A4/TP53/EGFR/NAT1/UGT1A10/UGT1A8/CYP26B1/KCNQ1/ABCC2/GSTO2/CYP2C8/NR1I2/SULT1B1/NAT2/ABCC1/HNF4A/GSTM2/CRHBP/CYP3A5/UGT1A1/SLCO1B1/ABCC3/AOX1/MYC/ACSM1/SLCO1A2/UGT1A9/ACER2/SLC29A1/SOX10/AADAC/ALDH3A1/KCNQ3/LPO/UGT1A6/CYP2B6/CYP26A1/HTR1B/ADIPOQ/BCHE/ABCC9/SULT1C4/CYP2C9/CYP2F1/AS3MT/CYP2C18/UGT2B17/UGT1A7/ANKRD1",76
"GO:0006869","lipid transport","154/4672","460/18805",0.334782608695652,1.34751433144729,4.33862521735823,1.61469679153312e-05,0.000737384564619633,0.000582514388903214,"INHBA/STRA6/TMEM97/GLTP/SLCO1B3/SPP1/SLC25A20/CPT2/PPARD/LRP10/PRKCD/TRIAP1/P2RX4/RFT1/CIDEC/SLC51B/CRY2/ATG9B/OSBPL3/C2CD2L/CEACAM1/LIPG/STX12/ABCG2/PPARA/VAPA/RXRA/PCSK9/KCNN4/SLCO2A1/SIGMAR1/FABP6/OSBPL11/CLN3/ERFE/BDKRB2/ATG9A/CPT1A/ATP11A/VPS4B/APOBR/FABP1/MYB/CPTP/PRELID3A/SLC51A/ABCB11/SLCO2B1/ABCG1/SLC22A11/DENND5B/GALR1/SLCO4A1/ABCB1/PLA2G4F/GRAMD1A/PLSCR4/ATP8B1/OSBP2/APOL6/COMT/SLC66A2/LPCAT3/TMEM30B/MFSD2B/PLA2G3/PPARG/FASLG/ABCA10/ABCD3/ABCA9/FABP2/NPC1L1/ABCA8/KCNQ1/PRELID2/CIDEA/ABCC2/CYP19A1/OSBPL1A/BMP6/AKR1C4/ABCC1/APOD/SLC13A3/VLDLR/PLA2G2D/DRD2/SPNS3/CRABP2/CD36/SLC27A5/SLCO1B1/GRAMD1C/ABCC3/ABCA5/FABP4/AGT/SLCO1C1/SLCO1A2/NR0B2/RBP1/TTPA/ATP8A1/APOB/THBS1/ABCA13/ACSL4/KCNK9/PLA2G10/XKR6/CLU/AGTR1/ABCG5/NMUR2/SLC10A2/ABCA12/ABCA6/AVPR1B/SPNS2/ESYT3/TNFAIP8L3/PLA2G12B/LIPC/GAL/RBP2/ABCD2/FGF19/POMC/ECRG4/PMP2/XKR7/RBP4/XKR4/SLC22A2/SLC4A1/ADIPOQ/ABCG8/APOLD1/PTGS2/LEP/IL1A/ANO3/PLA2G2A/PON1/FABP12/ABCA4/MIR33B/PLA2G5/SLC25A21/SOAT2/DRD4/SLCO1B3-SLCO1B7/MTTP",154
"GO:0043279","response to alkaloid","45/4672","102/18805",0.441176470588235,1.7757541800967,4.51676954181109,1.62280643575252e-05,0.000737384564619633,0.000582514388903214,"CHEK1/SMPD1/PDX1/CAD/CCNA2/HDAC2/PTK2B/BLM/SLC1A1/HSP90AA1/RAD51/OXTR/HOMER1/CASP7/TH/PDCD4/CPT1A/PRKCG/RECQL5/COMT/TRPV1/ADRA2A/CACNG4/GSTM2/PPP1R1B/SLC6A4/DRD2/ABAT/CRHBP/ADORA2A/RYR2/FKBP5/RGS4/RYR1/SDK1/HTR1B/DRD1/ELAVL4/BCHE/CNR1/GRIA1/CASQ2/FOSB/DRD4/OPRK1",45
"GO:0002699","positive regulation of immune effector process","98/4672","270/18805",0.362962962962963,1.460941463724,4.38622314591663,1.64689147917476e-05,0.000742983327319126,0.000586937264006643,"SLC7A5/HSPD1/ZP3/RIPK2/ATAD5/EXOSC3/SECTM1/CD7/APPL2/EPHB2/ULBP3/KLK7/MSH2/FCER2/MYD88/IL4R/RIF1/VAMP8/CD160/SASH3/SH2D1B/ULBP2/TLR3/INAVA/TICAM1/DDX21/CD244/RPS19/F2RL1/CD1D/CD177/ULBP1/FZD5/DDX60/PRKCZ/IL23A/PLA2G3/PCK1/PLCG2/IL18RAP/CD1C/LGALS9/IL2RG/WNT5A/BCL10/STAP1/CCL19/TLR7/TBX21/IL18/RSAD2/RIGI/SLAMF1/SCIMP/IL33/MZB1/CD36/BTK/KLRD1/PGC/HLA-H/B2M/CD226/CRTAM/RAET1L/FOXP3/ENPP3/KLRK1/KLRC4-KLRK1/NOD2/IL23R/HLA-E/STXBP1/AZGP1/RAET1G/CCR2/KLRC1/FCN3/C3/KLRC3/CR1/RAET1E/POMC/HLA-B/ARG1/RBP4/LILRB1/HLA-A/HLA-C/KLRC4/TNFRSF14/IL2/HLA-G/HLA-DRB1/PLA2G5/IL17A/HLA-DMB/IL17F",98
"GO:0000075","cell cycle checkpoint signaling","72/4672","186/18805",0.387096774193548,1.55808108705258,4.39779478380851,1.87087163013404e-05,0.00083804434155508,0.000662032962063111,"TRIP13/CHEK1/SKA3/TIMELESS/BRCA1/MAD2L1/PRKDC/TICRR/CDK1/BIRC5/NUF2/DTL/CCNB1/TTK/BUB1/EME1/CDC45/E2F1/SPDL1/ATR/CHEK2/KNTC1/CLSPN/CDC20/FANCD2/BRCA2/PLK1/PCID2/CDT1/CDC6/TTI1/BUB1B/BRIP1/TIPIN/CENPF/PRPF19/MRE11/BLM/AURKB/RHNO1/ZWINT/ORC1/ZWILCH/NDC80/MSH2/SPC24/INTS7/RAD51/CDKN1A/DNA2/DONSON/CDCA8/WDR76/CDK2/RNASEH2B/FOXO4/CCND1/INCENP/H2AX/GNB1L/CHFR/ATRIP/BARD1/KNL1/NBN/MBTPS2/TP53/MAP3K20/DUSP1/PROX1/SPC25/BRSK2",72
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","33/4672","68/18805",0.485294117647059,1.95332959810637,4.52800464398987,2.00326539909414e-05,0.000891029877512575,0.00070389014023026,"ULBP3/CD160/ULBP2/F2RL1/CD1D/ULBP1/IL23A/IL18RAP/CD1C/STAP1/KLRD1/HLA-H/B2M/CD226/CRTAM/RAET1L/KLRK1/KLRC4-KLRK1/IL23R/HLA-E/AZGP1/RAET1G/KLRC1/KLRC3/RAET1E/POMC/HLA-B/ARG1/HLA-A/HLA-C/KLRC4/HLA-G/HLA-DRB1",33
"GO:0032943","mononuclear cell proliferation","109/4672","308/18805",0.353896103896104,1.4244469678438,4.31824724109921,2.04939878484555e-05,0.000905175015740176,0.000715064426953841,"HSPD1/HELLS/VSIR/IMPDH2/ZP3/SLC39A10/ZBTB7B/HPRT1/RIPK2/ATAD5/PRKCD/EPHB2/CTPS1/HMGB1/MYD88/CD22/CDKN1A/SLC7A1/TMIGD2/ELF4/TNFRSF21/GLMN/LGALS3/RPS3/PLCL2/TNFRSF13B/CD19/CDKN2A/RPS6/ZAP70/SASH3/LGALS9C/FOSL2/TNFSF9/RIPK3/HHLA2/SPN/BMP4/TICAM1/SH3RF1/CR2/CD1D/CORO1A/CD79A/CD3E/TSPAN32/SLC4A2/TP53/RASAL3/FCRL3/TNFSF14/IL23A/DOCK2/TNFRSF13C/LGALS9B/EBI3/MS4A1/LGALS9/FOXJ1/FKBP1B/CD6/IL15/CD209/CCL19/LEF1/PLA2G2D/IL18/SLAMF1/MZB1/BTK/IGFBP2/CCL5/CD180/CSF1/CD40LG/IKZF3/CRTAM/IGF1/FOXP3/IL23R/FLT3/HLA-E/FCGR3A/IL27/GAL/CCR2/VTCN1/LMO1/IGF2/CR1/IDO1/SOX11/ARG1/RIPOR2/GAPT/SLC11A1/LILRB1/HLA-A/TACR1/LEP/IL1A/TNFRSF14/IL2/HLA-G/PLA2G2A/EPO/HLA-DRB1/PLA2G5/HLA-DMB",109
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","43/4672","97/18805",0.443298969072165,1.78429732735489,4.45258563058043,2.14831295910629e-05,0.00093854049390472,0.000741422276108858,"TRIP13/SMARCC1/SKA3/UBE2C/MAD2L1/BIRC5/NUF2/CCNB1/DLGAP5/TTK/BUB1/SPDL1/ACTL6A/ANAPC1/FBXO5/KNTC1/CDC20/PLK1/PCID2/CDC6/BUB1B/ANAPC7/CENPF/AURKB/ZWINT/ZWILCH/CENPE/NDC80/SPC24/TACC3/CDCA8/INCENP/KNL1/NEK6/MAP3K20/DUSP1/HECW2/BCL7A/ESPL1/DPF1/SPC25/DPF3/ACTL6B",43
"GO:0006275","regulation of DNA replication","51/4672","121/18805",0.421487603305785,1.69650564643949,4.41918065931574,2.1546607285653e-05,0.00093854049390472,0.000741422276108858,"MCM4/TIMELESS/DSCC1/MCM3/TICRR/CDK1/E2F7/RUVBL1/POLE3/MCM7/PCNA/CCNA2/CDC25A/ATR/ACTL6A/FBXO5/MCM6/JADE3/DBF4/MCM2/CDT1/CDC6/CDC7/TIPIN/ATAD5/DACH1/ACVRL1/BLM/GTPBP4/S100A11/CDKN1A/E2F8/DNA2/ORC5/CDK2/OBI1/DBF4B/MCIDAS/NBN/RUVBL2/MCM5/TP53/NUGGC/EGFR/SSBP1/PTK6/ESCO2/EREG/UCN/AICDA/HCRT",51
"GO:0060349","bone morphogenesis","44/4672","100/18805",0.44,1.77101883561644,4.44473108418538,2.17529994902833e-05,0.000941040717675543,0.000743397387050777,"SOX9/SP5/CITED2/AXIN2/MSX2/ATG9B/TFAP2A/ATG9A/COMP/MMP13/FOSL2/BMP4/DHRS3/SMPD3/COL27A1/MEF2D/LTF/CYP26B1/RARG/COL1A1/TIFAB/GHR/HOXA11/BMP6/COL2A1/FGFR3/SERPINH1/SFRP4/DLX5/TRPV4/MSX1/FGFR2/PHOSPHO1/STC1/TWIST1/FREM1/FGF18/SHOX2/COL3A1/BMPR1B/PAPPA2/NPPC/LOC102724560/IFITM5",44
"GO:0009112","nucleobase metabolic process","20/4672","34/18805",0.588235294117647,2.36767224012893,4.58920168707691,2.56037343289103e-05,0.00110008970082583,0.00086904189558922,"PAICS/PPAT/GMPS/KDM1A/CAD/HPRT1/UMPS/GART/CTPS1/RRM1/TYMS/CPS1/CDA/XDH/ADK/DHODH/PRPS1/GDA/GMPR/TTR",20
"GO:1903825","organic acid transmembrane transport","63/4672","159/18805",0.39622641509434,1.59482828250194,4.33068594963403,2.63454079052614e-05,0.00112430808330832,0.000888173780020904,"SLC7A5/SLC38A5/SLC25A20/CPT2/SLC36A1/SLC1A1/MPC1/SLC7A1/CLN3/CPT1A/SLC35D2/PSEN1/SLC6A9/SLC43A1/SLC17A5/SLC35D1/SFXN2/SLC17A8/SFXN1/ABCB1/SLC17A7/SLC6A6/MFSD12/ACACB/SLC25A15/SLC7A11/SLC6A8/TTYH3/SLC5A6/SLC1A4/ABCD3/LRRC8E/SLC16A3/SLC13A2/SLC16A9/ABCC1/SLC13A3/SLC19A1/SLC25A22/SLC25A29/SLC25A32/CD36/SLC27A5/SLC46A1/KCNJ10/SLC6A7/SLC25A18/THBS1/SLC23A1/SLC38A3/ATP1A2/SLC6A20/ABCD2/RGS4/SLC22A2/CLTRN/SLC11A1/SLC16A12/SLC29A4/SLC13A5/SLC7A10/SLC6A15/SLC25A21",63
